Date,Region,Type,Price,Volume
2017-01,WestTexNewMexico,conventional,0.7300000000000001,984.6536659999999
2015-08,RichmondNorfolk,organic,1.702,5.969716
2017-01,PhoenixTucson,conventional,0.616,1352.088134
2016-01,SouthCentral,organic,1.3699999999999999,65.43670800000001
2015-08,Atlanta,conventional,1.1039999999999999,427.386196
2018-02,Chicago,organic,1.6525,38.81756
2017-04,Columbus,organic,1.3439999999999999,11.020934
2015-11,HarrisburgScranton,conventional,1.128,186.68267600000001
2018-01,Albany,organic,1.4675,4.822987499999999
2016-08,MiamiFtLauderdale,conventional,1.2175,583.7670625
2018-03,Nashville,organic,1.3925,9.59972
2015-10,Atlanta,organic,1.8375000000000001,6.459512500000001
2017-05,SanDiego,conventional,1.1675,546.00251
2016-04,SouthCarolina,conventional,0.9875,382.3283
2017-08,BaltimoreWashington,conventional,1.545,684.6011825
2015-12,HarrisburgScranton,organic,1.71,4.450302499999999
2017-02,CincinnatiDayton,conventional,0.695,329.35862749999995
2016-07,Pittsburgh,conventional,1.334,110.531838
2017-02,Atlanta,organic,1.0125000000000002,14.236844999999999
2015-08,BuffaloRochester,organic,1.7079999999999997,2.452264
2015-03,WestTexNewMexico,organic,1.732,8.091026
2016-05,Boston,organic,1.6219999999999999,15.917114000000002
2016-08,Nashville,conventional,1.09,187.0854775
2016-07,Denver,organic,1.412,26.515686000000006
2016-04,Orlando,conventional,0.9425000000000001,437.02766249999996
2016-04,WestTexNewMexico,organic,1.33,29.728427500000002
2016-11,CincinnatiDayton,conventional,1.0550000000000002,228.4142225
2016-02,Charlotte,organic,1.8025000000000002,3.5616075
2015-08,Portland,organic,1.8539999999999999,26.813936000000005
2015-12,Nashville,conventional,0.965,133.864655
2016-02,SouthCarolina,conventional,0.8925000000000001,406.7147125
2015-01,Columbus,organic,1.6574999999999998,4.249854999999999
2017-01,DallasFtWorth,conventional,0.7180000000000001,1332.6005380000001
2016-01,Jacksonville,conventional,1.044,158.371268
2017-11,LasVegas,organic,1.88,7.410275
2016-03,GreatLakes,conventional,1.0100000000000002,3472.5307825
2015-09,LasVegas,organic,2.1825,4.919302500000001
2017-11,SouthCentral,conventional,0.9675,5163.19597
2015-01,Boston,conventional,1.13,435.046195
2015-06,PhoenixTucson,conventional,0.5725,1277.475345
2017-09,DallasFtWorth,organic,1.7725,22.43343
2016-05,Plains,conventional,0.924,2274.626002
2015-06,Roanoke,organic,1.22,10.0281075
2016-10,Tampa,organic,1.6460000000000001,3.491744
2018-03,Roanoke,organic,1.6225,8.1694325
2017-04,SanDiego,organic,1.94,15.274458000000003
2016-06,PhoenixTucson,conventional,0.675,1224.389885
2015-02,Tampa,organic,1.69,2.4248125
2015-01,Philadelphia,organic,1.775,3.77285
2016-06,WestTexNewMexico,conventional,0.79,1006.0862650000001
2016-11,NorthernNewEngland,organic,1.82,10.391052499999999
2015-02,SouthCentral,organic,1.3575,72.185755
2016-11,Jacksonville,conventional,1.36,124.4414675
2016-02,Northeast,organic,1.855,94.30205500000001
2017-06,Northeast,organic,2.125,233.33784
2017-04,Charlotte,organic,2.226,8.440702000000002
2018-01,NorthernNewEngland,conventional,1.3399999999999999,485.330245
2018-02,BuffaloRochester,organic,1.2225,11.895494999999999
2018-01,Nashville,conventional,0.9925,272.5078875
2018-03,Spokane,organic,1.6275,5.4098825
2016-09,Tampa,organic,1.3950000000000002,3.4750225
2016-03,Seattle,organic,1.2325,53.825655
2017-04,Southeast,organic,1.6800000000000002,68.086846
2015-12,HartfordSpringfield,conventional,1.2200000000000002,246.55397250000001
2015-07,Indianapolis,organic,1.1,3.081685
2017-11,Tampa,conventional,1.3599999999999999,352.5905125
2017-09,Louisville,conventional,1.7249999999999999,71.83664750000001
2017-11,Denver,conventional,1.1475000000000002,756.6679250000001
2015-01,GreatLakes,conventional,1.0825,3096.3344450000004
2015-10,RaleighGreensboro,organic,1.7149999999999999,5.8901200000000005
2015-11,Orlando,organic,1.834,2.7114900000000004
2017-09,BaltimoreWashington,conventional,1.59,668.1522325000001
2018-03,MiamiFtLauderdale,conventional,1.2175,824.450525
2016-09,Nashville,organic,1.2699999999999998,10.404605
2017-02,NewYork,conventional,1.315,1698.3480725
2017-06,HarrisburgScranton,organic,2.1375,11.008719999999999
2015-12,Chicago,organic,1.585,23.647127500000003
2017-09,SanDiego,conventional,1.67,356.43661
2017-05,SanFrancisco,organic,2.6399999999999997,21.9137275
2017-08,BaltimoreWashington,organic,1.7200000000000002,40.72372
2017-10,Indianapolis,conventional,1.7739999999999998,126.60217599999997
2016-11,Southeast,organic,1.5825,60.66134
2017-09,NewOrleansMobile,organic,1.7275,6.7286850000000005
2015-05,HarrisburgScranton,conventional,1.196,267.61223600000005
2015-09,Pittsburgh,organic,1.47,1.5836325
2016-07,Detroit,conventional,1.166,334.18687399999993
2016-12,HarrisburgScranton,organic,1.8875,7.040255
2015-10,Columbus,conventional,0.9625,134.1540725
2015-08,BaltimoreWashington,conventional,1.174,804.7076100000002
2017-12,Sacramento,conventional,1.122,470.95728599999995
2017-07,HartfordSpringfield,organic,2.266,14.008443999999999
2016-03,CincinnatiDayton,conventional,0.8825000000000001,223.9614125
2017-11,Tampa,organic,1.7725000000000002,5.939
2017-07,Pittsburgh,organic,1.458,9.209147999999999
2017-06,BaltimoreWashington,organic,2.1825,23.81099
2017-07,California,conventional,1.3780000000000001,5854.3270999999995
2018-03,Plains,conventional,1.1099999999999999,2222.401375
2016-07,DallasFtWorth,organic,1.02,30.397878000000006
2015-08,BaltimoreWashington,organic,1.6900000000000002,11.906562
2016-02,Indianapolis,organic,1.435,2.58618
2018-02,HarrisburgScranton,organic,1.47,21.19516
2016-12,NewYork,organic,2.1050000000000004,41.702690000000004
2017-12,Boston,conventional,1.334,505.29099399999996
2016-08,Spokane,organic,2.0875,1.891045
2015-07,Nashville,organic,1.2225000000000001,7.952147500000001
2015-12,PhoenixTucson,organic,1.775,6.71245
2017-02,Atlanta,conventional,0.8325,687.3730750000001
2017-04,LosAngeles,conventional,1.0399999999999998,3051.343246
2017-01,Boston,conventional,1.252,607.0013780000002
2017-11,Columbus,conventional,0.9849999999999999,178.7783375
2016-05,GreatLakes,organic,1.3419999999999999,133.73544
2015-10,GrandRapids,conventional,1.01,169.70511249999998
2016-09,Seattle,conventional,1.0474999999999999,612.3850825000001
2017-08,Spokane,organic,2.6499999999999995,2.86064
2015-04,Roanoke,organic,1.1099999999999999,10.67724
2017-07,Charlotte,conventional,1.37,216.889768
2017-02,Seattle,organic,1.6524999999999999,39.2170575
2016-06,Houston,conventional,0.8625,1183.2784125
2017-10,GrandRapids,organic,1.4,9.331065999999998
2016-04,Atlanta,organic,1.4375,8.656397499999999
2015-06,Midsouth,organic,1.585,73.7488125
2015-06,BaltimoreWashington,organic,1.6775,12.5978125
2017-09,NewYork,conventional,1.6675,1140.5954224999998
2017-09,West,conventional,1.5525,4168.6479425
2017-07,NorthernNewEngland,conventional,1.4739999999999998,457.50656599999996
2017-10,GreatLakes,organic,1.6960000000000002,187.40878999999998
2016-12,Boise,conventional,0.9649999999999999,76.6022325
2017-08,Columbus,organic,1.78,7.4469325
2015-09,NorthernNewEngland,organic,1.9425,6.644010000000001
2017-08,NewYork,organic,1.99,81.63131499999999
2015-07,NewYork,organic,2.0925000000000002,11.7121875
2017-03,Louisville,conventional,1.1425,90.1226
2017-06,Southeast,organic,1.6725,95.39755249999999
2017-11,LosAngeles,organic,1.925,64.25905999999999
2016-05,NorthernNewEngland,organic,1.384,8.350601999999999
2017-04,Charlotte,conventional,1.5219999999999998,218.52316
2016-12,Plains,conventional,1.08,1505.31912
2015-12,GreatLakes,organic,1.5425,66.57235250000001
2017-02,Orlando,conventional,1.0775,427.7731825
2015-09,Atlanta,conventional,1.01,444.03062
2018-03,Charlotte,conventional,1.225,298.3986425
2015-09,BuffaloRochester,conventional,1.5,75.1382425
2017-08,Charlotte,organic,2.505,10.248475000000001
2016-07,Southeast,organic,1.4600000000000002,75.01393599999999
2016-01,Spokane,organic,1.404,2.8135060000000003
2016-08,Midsouth,organic,1.5675000000000001,122.7462375
2015-12,Chicago,conventional,1.0125,671.107115
2016-08,Indianapolis,conventional,1.2925,165.28265749999997
2016-12,GrandRapids,conventional,1.1475,175.6390525
2015-10,HarrisburgScranton,conventional,1.0625,215.25418249999998
2016-06,SanDiego,organic,1.4874999999999998,19.3453125
2016-05,Jacksonville,organic,1.6800000000000002,3.562436
2016-04,SanFrancisco,conventional,1.2225,854.810245
2015-05,Roanoke,organic,0.898,20.826079999999997
2015-06,Plains,conventional,1.065,1937.2933050000001
2015-07,RaleighGreensboro,conventional,1.1875,250.3889375
2017-01,Seattle,organic,1.25,45.232665999999995
2015-03,LasVegas,organic,1.634,7.426003999999999
2015-11,Boston,organic,1.244,7.598298
2015-05,Plains,organic,1.9099999999999997,30.567006000000003
2015-09,NewYork,organic,2.105,17.2336275
2015-07,Detroit,conventional,1.0275,345.20145
2015-10,GreatLakes,conventional,1.05,2867.97455
2018-01,BaltimoreWashington,organic,1.4375,57.64731750000001
2016-09,Midsouth,conventional,1.2575,2887.501905
2017-02,Roanoke,organic,0.9324999999999999,11.476585000000002
2017-10,California,conventional,1.584,4444.854568
2015-07,DallasFtWorth,organic,1.25,12.248307500000001
2017-02,SouthCarolina,conventional,1.0,459.24341749999996
2015-08,RichmondNorfolk,conventional,1.052,223.995548
2017-04,Chicago,conventional,1.6400000000000001,725.0520539999999
2016-01,BuffaloRochester,organic,1.55,4.086192
2016-10,SanDiego,conventional,1.316,417.636998
2017-10,RichmondNorfolk,organic,1.61,13.785656
2016-07,NorthernNewEngland,organic,1.296,13.372867999999999
2018-01,Pittsburgh,organic,1.4049999999999998,12.0484375
2017-06,RichmondNorfolk,organic,1.675,11.626587500000001
2017-02,SouthCentral,organic,1.0575,136.19989999999999
2015-06,Chicago,organic,1.8050000000000002,18.2562275
2016-02,SanDiego,organic,1.2775,17.282619999999998
2015-08,Boise,organic,1.902,1.9088620000000003
2018-02,Louisville,organic,1.5550000000000002,2.7285775000000005
2016-03,Houston,conventional,0.7575000000000001,1184.0717175
2016-07,Columbus,organic,1.2399999999999998,9.635194
2015-11,CincinnatiDayton,conventional,0.89,200.76060199999998
2016-09,Seattle,organic,1.69,31.9199575
2016-08,CincinnatiDayton,organic,1.0725,23.313770000000005
2015-10,Nashville,organic,1.6624999999999999,4.9563125
2016-10,NorthernNewEngland,conventional,1.4779999999999998,286.883534
2017-08,Philadelphia,conventional,1.585,376.7322825
2017-10,SanDiego,organic,2.226,12.637494000000002
2018-02,Charlotte,conventional,1.2175,286.7361625
2017-11,Indianapolis,organic,1.4575,7.4434925000000005
2015-09,Boise,conventional,1.065,66.70353750000001
2015-03,SanDiego,organic,1.35,12.027864000000001
2018-03,Sacramento,organic,1.7599999999999998,9.9210225
2016-07,GreatLakes,conventional,1.256,3368.377728
2017-11,Nashville,conventional,1.0474999999999999,195.0353725
2016-08,LasVegas,organic,2.0775,8.713104999999999
2016-07,Portland,conventional,0.976,644.32532
2015-07,Philadelphia,conventional,1.345,393.88199249999997
2016-07,CincinnatiDayton,conventional,1.0239999999999998,279.28415600000005
2015-09,Spokane,conventional,1.0625,72.31970000000001
2015-12,RaleighGreensboro,organic,1.7850000000000001,3.7678525
2018-02,BuffaloRochester,conventional,1.275,158.782465
2017-03,NorthernNewEngland,organic,1.81,15.08331
2017-01,Pittsburgh,organic,1.45,8.880672
2015-06,HartfordSpringfield,conventional,1.24,334.4410925
2016-04,CincinnatiDayton,conventional,0.9125000000000001,211.98448
2015-03,LosAngeles,organic,1.3159999999999998,42.34853
2016-07,LosAngeles,conventional,0.984,3138.996948
2017-01,Plains,organic,1.5939999999999999,54.680567999999994
2017-10,SanFrancisco,conventional,1.6659999999999997,719.468568
2017-04,Nashville,organic,1.282,7.658054000000001
2015-06,Indianapolis,conventional,1.1025,183.1855525
2015-11,Charlotte,conventional,1.02,155.57485200000002
2016-06,DallasFtWorth,organic,1.055,29.171025
2016-01,Southeast,conventional,1.0,3508.0815039999998
2017-12,Chicago,organic,1.6780000000000002,35.177324
2015-04,Philadelphia,organic,1.8225000000000002,4.8968
2017-05,Detroit,conventional,1.1575000000000002,435.1015825
2017-02,Northeast,conventional,1.3025,4899.686435
2015-02,Northeast,organic,1.8425,60.99059749999999
2017-04,WestTexNewMexico,conventional,0.828,981.374342
2017-03,Indianapolis,conventional,1.3050000000000002,162.35997749999999
2016-05,Charlotte,conventional,1.136,231.54355600000002
2015-08,GreatLakes,conventional,1.0939999999999999,3256.7788880000003
2016-06,HarrisburgScranton,conventional,1.2425000000000002,265.543
2016-10,Philadelphia,organic,2.222,6.191146
2017-03,GrandRapids,conventional,1.6675,137.3040575
2016-10,HarrisburgScranton,organic,1.7259999999999998,4.415518
2016-07,Spokane,organic,1.9419999999999997,2.496778
2015-03,Portland,organic,1.4240000000000002,47.69139599999999
2015-11,MiamiFtLauderdale,organic,1.4300000000000002,1.321836
2017-02,Roanoke,conventional,1.0625,166.60097
2017-09,MiamiFtLauderdale,organic,1.7675,2.5581175
2017-05,SouthCarolina,conventional,1.33,413.98583999999994
2018-01,CincinnatiDayton,conventional,0.9675,287.67046000000005
2017-11,DallasFtWorth,conventional,0.9524999999999999,1013.448935
2016-08,RaleighGreensboro,organic,1.7774999999999999,14.287700000000001
2015-06,Sacramento,organic,1.83,9.717715
2015-10,Plains,organic,1.7249999999999999,30.362479999999998
2015-01,Syracuse,organic,1.7475,0.7070974999999999
2016-11,Spokane,organic,1.8424999999999998,2.4227875
2017-12,West,conventional,1.0059999999999998,5735.929856000001
2016-08,DallasFtWorth,conventional,0.805,1213.0100675
2017-09,CincinnatiDayton,organic,2.165,12.9653425
2016-02,Atlanta,organic,1.7075,5.3716975
2015-07,Syracuse,conventional,1.3275,65.8605975
2016-05,Spokane,conventional,0.8619999999999999,113.18030600000002
2018-03,Charlotte,organic,1.7825,12.399455
2016-09,Portland,conventional,0.925,645.600305
2015-05,Midsouth,organic,1.334,107.475492
2016-02,Jacksonville,organic,1.7475,2.47144
2016-08,NorthernNewEngland,conventional,1.26,476.97915500000005
2017-04,Portland,conventional,0.986,765.1687780000001
2017-03,Syracuse,organic,2.0125,2.2394025
2017-06,SanDiego,organic,1.825,16.4648275
2015-03,Plains,organic,1.7399999999999998,35.040698000000006
2016-11,GreatLakes,organic,1.4475,127.67029
2016-12,Northeast,conventional,1.3250000000000002,3376.61533
2015-02,Boston,conventional,1.1724999999999999,463.8309375
2015-05,Pittsburgh,conventional,1.236,128.102866
2017-07,Southeast,organic,1.73,85.11873800000001
2015-09,Midsouth,conventional,1.1025,2666.6261425000002
2015-12,Houston,organic,1.355,9.890852500000001
2015-03,CincinnatiDayton,conventional,0.9259999999999999,210.631224
2017-06,LasVegas,conventional,1.02,367.84685500000006
2015-07,HartfordSpringfield,organic,2.405,3.1765475
2015-05,Philadelphia,organic,1.85,5.91398
2017-01,Columbus,organic,1.4600000000000002,6.863878
2017-08,LosAngeles,organic,2.1675,69.56678500000001
2016-08,Plains,conventional,1.18,1810.049505
2018-01,Plains,conventional,1.1475,2219.9723025000003
2015-05,Albany,conventional,1.262,97.21551600000001
2016-01,Boston,conventional,1.052,626.9015800000001
2017-08,Chicago,organic,1.8125,17.9052225
2016-02,GreatLakes,conventional,0.9825,3627.4461025
2017-07,LosAngeles,conventional,1.266,2871.84663
2018-03,Louisville,organic,1.4049999999999998,4.932405000000001
2016-11,Charlotte,conventional,1.58,138.31175
2017-04,MiamiFtLauderdale,organic,2.384,3.718954
2015-06,DallasFtWorth,organic,1.35,10.15732
2015-05,BaltimoreWashington,conventional,1.214,880.1741240000001
2017-12,GreatLakes,organic,1.4440000000000002,164.60746199999997
2017-05,Charlotte,organic,2.375,8.1571325
2016-06,Atlanta,organic,0.935,15.506590000000001
2016-08,Detroit,conventional,1.0925,347.51292
2017-04,WestTexNewMexico,organic,1.3699999999999997,24.797888
2015-06,Boston,conventional,1.205,587.72223
2018-03,Northeast,organic,1.6574999999999998,348.91910750000005
2017-10,Chicago,conventional,2.0940000000000003,534.300984
2015-01,Columbus,conventional,0.9900000000000001,129.4566025
2016-03,Seattle,conventional,0.9225,718.22386
2017-12,NorthernNewEngland,organic,1.7240000000000002,21.351788
2016-12,Portland,organic,1.145,38.326550000000005
2015-08,SouthCarolina,conventional,1.1099999999999999,315.074896
2015-09,Detroit,conventional,1.0725,342.36814000000004
2015-06,Charlotte,conventional,1.16,200.4753225
2015-11,Philadelphia,conventional,1.206,378.639694
2015-09,LasVegas,conventional,0.96,303.82293
2015-05,Boise,conventional,1.004,83.82844
2016-12,West,organic,1.1975000000000002,214.58497750000004
2016-12,Orlando,organic,1.3475000000000001,5.6134175
2015-09,HarrisburgScranton,conventional,1.145,215.2579175
2016-07,California,organic,1.56,197.84966200000002
2017-10,MiamiFtLauderdale,organic,2.1420000000000003,3.6544199999999996
2016-08,BaltimoreWashington,conventional,1.5225,737.1528025
2016-05,Columbus,organic,1.27,7.1152359999999994
2017-08,BuffaloRochester,organic,1.3599999999999999,10.5844925
2017-03,SanDiego,organic,1.6975,18.600017500000003
2017-03,Albany,conventional,1.3699999999999999,104.69845
2016-11,Indianapolis,organic,1.6925,3.4225250000000003
2017-07,CincinnatiDayton,conventional,1.266,247.749766
2017-04,Boston,conventional,1.5880000000000003,583.565852
2017-03,LosAngeles,conventional,1.0850000000000002,2680.9253849999996
2015-09,Orlando,organic,2.0949999999999998,2.99383
2017-03,Chicago,organic,1.7299999999999998,43.8472225
2015-08,NewYork,organic,2.1839999999999997,15.833548000000004
2017-04,SouthCarolina,conventional,1.366,376.873496
2015-02,Detroit,conventional,1.085,328.6082675
2015-01,RichmondNorfolk,organic,1.5975000000000001,3.616875
