COUNTY,PARKING,FEE,LATITUDE,LONGITUDE,NAME,LOCATION,DESCRIPTION
Santa Cruz,Yes,Yes,36.966835,-122.002633,Santa Cruz Harbor South,"Off Eaton St., Santa Cruz","Marina, restaurants, shops, excursions"
Santa Cruz,Yes,No,36.966084,-122.003628,Multi-Use Path around Santa Cruz Harbor,Around Santa Cruz Harbor perimeter,Multi-use path
Santa Cruz,No,No,36.970979,-121.99929,Stairway to Santa Cruz Harbor from Mello Lane,End of Mello Lane,Stairway to Santa Cruz Harbor
Santa Cruz,No,No,36.972096,-122.000677,Stairway and Ramp to Santa Cruz Harbor at Frederick St. Park,"North Harbor at Frederick Street Park, Santa Cruz",Pedestrian access to harbor
Santa Cruz,No,No,36.967678,-122.00425,Path to Santa Cruz Harbor from Eaton Street,"E. side of harbor and Eaton St., Santa Cruz",Paved bicycle and pedestrian path links to path around harbor
Santa Cruz,No,No,36.966422,-122.004892,Stairway to Harbor at Santa Cruz Yacht Club,4th Ave. on N. side of Santa Cruz Yacht Club,Stairs lead down to harbor
Santa Cruz,Yes,No,36.962441,-122.000872,Harbor Beach (Santa Cruz),"East of harbor jetty, Santa Cruz",Wide sandy beach
Santa Cruz,Yes,No,36.961187,-121.997891,Twin Lakes State Beach,"7th Ave. at E. Cliff Dr., Santa Cruz",Beach shower
Santa Cruz,No,No,36.961194,-121.995603,Twin Lakes State Beach (12th Ave.),"Foot of 12th Ave., Live Oak","Pedestrian access to Twin Lakes State Beach, limited parking"
Santa Cruz,No,No,36.960918,-121.995002,Twin Lakes State Beach (13th Ave.),"Foot of 13th Ave., Live Oak","Pedestrian access to Twin Lakes State Beach, limited parking"
Santa Cruz,No,No,36.960086,-121.993936,Twin Lakes State Beach - East,"Foot of 14th Ave., Live Oak",Limited parking
Santa Cruz,No,No,36.960133,-121.989705,Sunny Cove,"Foot of Sunny Cove Dr., Live Oak",Access also from Geoffroy Dr.
Santa Cruz,Yes,No,36.957822,-121.981402,26th Avenue Stairs,"Foot of 26th Ave., Live Oak",On-street parking
Santa Cruz,Yes,No,36.956356,-121.978352,Moran Lake Beach and Park,"23000 block of E. Cliff Dr., Live Oak",Nature trail along lake
Santa Cruz,Yes,No,36.954592,-121.97489,Rockview Drive Overlook,"Foot of Rockview Dr., Pleasure Point",Limited on-street parking
Santa Cruz,Yes,No,36.955821,-121.971973,Pleasure Point Parkway,"E. Cliff Dr. from 32nd to 41st avenues, Pleasure Point",Blufftop pedestrian and bicycle path
Santa Cruz,Yes,No,36.955671,-121.971729,Pleasure Point Beach,"E. Cliff Dr., 33rd-41st avenues, Pleasure Point","Beach stairs at 33rd Ave., limited on-street parking"
Santa Cruz,No,No,36.95766,-121.969454,36th Avenue Stairs,"E. Cliff Dr. at 36th Ave., Pleasure Point","Beach stairs, limited parking"
Santa Cruz,No,No,36.958846,-121.967272,38th Avenue Stairs,"E. Cliff Dr. at 38th Ave., Pleasure Point","Beach stairs, limited parking"
Santa Cruz,Yes,No,36.960076,-121.965008,Pleasure Point Overlook,"E. Cliff Dr. at 41st Ave., Pleasure Point","Stairs to beach, shower at parking area"
Santa Cruz,Yes,Yes,36.965564,-121.960959,Opal Cliffs Recreation District,"4500 block of Opal Cliffs Dr., Pleasure Point","Obtain key to gate at Freeline Design Surf Shop, 821 41st Ave., Live Oak"
Santa Cruz,Yes,No,36.9697,-121.955854,Cliff Drive,W. of Capitola,Scenic views from bluff
Santa Cruz,Yes,No,36.970913,-121.95395,Hooper Beach,W. of Capitola Fishing Wharf,Ramp to beach
Santa Cruz,Yes,No,36.971209,-121.953752,Capitola Fishing Wharf,Foot of Wharf Rd.,"Fishing, boat rentals, restaurant"
Santa Cruz,Yes,No,36.971644,-121.951342,Capitola City Beach,S. of Esplanade and Monterey Ave.,"Swimming, surfing"
Santa Cruz,No,No,36.972675,-121.952989,Soquel Creek,E. side of Soquel Creek at Stockton Ave.,Creekside path
Santa Cruz,No,No,36.973193,-121.947501,Overlook (Grand Avenue),"Along Grand Ave., Capitola",Ocean views
Santa Cruz,Yes,Yes,36.980244,-121.937537,New Brighton State Beach,"1500 Park Ave., Capitola",Large well-equipped park
Santa Cruz,Yes,Yes,36.972018,-121.914088,Seacliff State Beach,"Foot of State Park Dr., Aptos","Pier fishing, beach cafe"
Santa Cruz,Yes,No,36.971499,-121.912774,Seacliff Pier,"Foot of State Park Dr., Aptos","Pier fishing, Seacliff State Beach"
Santa Cruz,Yes,Yes,36.989885,-121.90596,Forest of Nisene Marks State Park,"Aptos Creek Rd. off Soquel Dr., Aptos Village","Redwood forest, trails, picnicking"
Santa Cruz,Yes,No,36.968623,-121.9053,Rio del Mar Beach,End of Rio Del Mar Blvd.,Southern part of Seacliff State Beach
Santa Cruz,Yes,No,36.960887,-121.887366,Hidden Beach County Park,"End of Cliff Dr., Rio del Mar","Access Cliff Dr. off Rio del Mar Blvd., limited parking"
Santa Cruz,Yes,No,36.954462,-121.883584,Stairway to Beach - Via Palo Alto,"Via Palo Alto, off Clubhouse Dr., Rio del Mar",On-street parking
Santa Cruz,Yes,No,36.951114,-121.88101100000002,Seascape Beach,Sumner Ave. and Seascape Resort,"Paved path through middle of Seascape Resort, dirt path at N. end off Sumner Ave."
Santa Cruz,Yes,No,36.946977,-121.873999,Seascape County Park,"Sumner Ave. and Seascape Blvd., Seascape","Play equipment, blufftop path leads N. through Seascape Resort to beach"
Santa Cruz,Yes,Yes,36.93215,-121.86248,Manresa State Beach,"San Andreas Rd. at Union Pacific track, La Selva Beach",Day use area
Santa Cruz,Yes,No,36.9294,-121.859605,Manresa State Beach (Oceanview Drive),Oceanview Dr. off San Andreas Rd.,"Informal roadside parking, path down bluff to beach"
Santa Cruz,Yes,Yes,36.920179,-121.850802,Manresa State Beach - Uplands,"Manresa Uplands Rd. off San Andreas Rd., La Selva Beach",Day use and camping
Santa Cruz,Yes,Yes,36.926144,-121.845618,Santa Cruz / Monterey Bay KOA,"1186 San Andreas Rd., La Selva Beach","RV and tent camping, swimming pool"
Santa Cruz,Yes,Yes,36.895573,-121.838406,Sunset State Beach,"End of Sunset Beach Rd., south Santa Cruz County",Day use and camping
Santa Cruz,Yes,Yes,36.869104,-121.818935,Palm Beach,"End of Beach Rd., south Santa Cruz County",Part of Sunset State Beach
Santa Cruz,No,No,36.855656,-121.805077,Pajaro River Bike Path,Runs from corner of Holohan Rd. and Hwy. 152 to mouth of river,Bicycle path
Monterey,Yes,No,36.836354,-121.802659,Zmudowski State Beach,"End of Giberson Rd., 3 mi. N. of Moss Landing","Remote beach, horseback riding on wet sand only"
Monterey,Yes,No,36.840124,-121.743056,Kirby Park,"Elkhorn Rd., N.E. of Moss Landing",Kayak launch
Monterey,Yes,Yes,36.816781,-121.729991,Elkhorn Slough National Estuarine Research Reserve,"1700 Elkhorn Rd., N. of Castroville",Free entrance to visitor center
Monterey,Yes,No,36.81246,-121.782512,Moss Landing Wildlife Area,"N. of Elkhorn Slough, E. of Hwy. One","Birding, wildlife viewing, short trail"
Monterey,Yes,Yes,36.811606,-121.786001,Moss Landing Harbor - North,"W. of Hwy. One, N. of Elkhorn Slough entrance channel","Boat launch ramp, kayak rentals and launch spot"
Monterey,Yes,No,36.814242,-121.791112,Moss Landing State Beach,"Jetty Rd. W. of Hwy. One, Moss Landing",Look for sea otters in Elkhorn Slough entrance channel
Monterey,Yes,No,36.803083,-121.787503,Boardwalk to Beach - Sandholdt Road,"7544 Sandholdt Rd., Moss Landing",S. side of Phil's Fish Market
Monterey,No,No,36.804217,-121.787252,Path to Beach - Sandholdt Road,"N. of 7700 Sandholdt Rd., Moss Landing",Path leads to beach
Monterey,Yes,Yes,36.80093,-121.785746,Moss Landing Harbor,"Sandholdt Rd., W. of Hwy. One, Moss Landing","Commercial and sport fishing, wildlife excursions, harbormaster's office"
Monterey,Yes,No,36.794406,-121.786709,Moss Landing Marine Laboratory,"8272 Moss Landing Rd., Moss Landing",Research facility; limited access
Monterey,Yes,No,36.79908,-121.789332,Salinas River State Beach (Sandholdt Road),"Off Sandholdt Rd., S.W. of Moss Landing Harbor",Short paths to beach
Monterey,Yes,No,36.790944,-121.791987,Salinas River State Beach (Potrero Road),"W. end of Potrero Rd., off Hwy. One",Short paths to beach
Monterey,Yes,No,36.775421,-121.797797,Salinas River State Beach,"Monterey Dunes Way off Molera Rd., Moss Landing","Long and wide beach, equestrian staging area"
Monterey,Yes,No,36.740688,-121.803936,Salinas River National Wildlife Refuge,"N.W. of Hwy. One, 3 mi. S. of Castroville",Path to remote beach starts at north end of Del Monte Blvd. aka Neponset Rd.
Monterey,Yes,No,36.703625,-121.80256599999998,Marina Dunes Open Space Preserve,"N. end of Dunes Dr., Marina",Sandy path to beach
Monterey,Yes,Yes,36.702197,-121.803038,Marina Dunes R.V. Park,"3330 Dunes Dr., Marina",Privately operated campground
Monterey,Yes,No,36.699621,-121.805732,Sanctuary Beach Resort,"3295 Dunes Dr., Marina","Enter resort, skirt to right of entrance bldg., turn left to park, walk path to beach"
Monterey,Yes,No,36.698506,-121.80923,Marina State Beach,"W. end of Reservation Rd., Marina",Hang-gliding area
Monterey,Yes,No,36.691582,-121.80182,Locke Paddon Park,"Reservation Rd. and Seaside Circle, Marina",Freshwater lake
Monterey,Yes,No,36.683108,-121.809585,Marina State Beach (Lake Dr.),"W. end of Lake Dr., Marina",Path to beach crosses high dunes
Monterey,No,No,36.621189,-121.846919,Monterey Bay Sanctuary Scenic Trail (North),"Along Monterey Bay, from Santa Cruz to Pacific Grove",Pedestrian/bicycle route
Monterey,Yes,No,36.659745,-121.821219,Fort Ord Dunes State Beach,"W. end of 8th St., Fort Ord",Use Lightfighter Dr. exit from Hwy. One
Monterey,Yes,No,36.618335,-121.85166100000001,Eolian Dunes Preserve,"W. ends of Tioga Ave. and Bay St., Sand City","Dunes, on-street parking"
Monterey,Yes,No,36.617503,-121.73394,Fort Ord National Monument,"E. of Seaside, W. of Hwy. 68, Monterey County","Parking/trail access at Reservation Rd. near Hwy. 68, 5 mi. E. of Hwy. One"
Monterey,Yes,No,36.613306,-121.856189,Seaside Beach,"Sand Dunes Dr., W. of Hwy. One, Seaside","Part of Monterey State Beach, N. side of Monterey Beach Resort"
Monterey,Yes,No,36.610114,-121.859694,Monterey State Beach (Houghton M. Roberts Beach),"Sand Dunes Dr., W. of Hwy. One, Seaside",S. side of Monterey Beach Resort
Monterey,Yes,No,36.60559600000001,-121.868715,Del Monte Beach,"End of Surf Way, Monterey",Turn off Del Monte Blvd. onto Casa Verde
Monterey,Yes,No,36.607422,-121.858458,Roberts Lake,"Roberts Ave. and Canyon Del Rey Blvd., Seaside","Model boat racing, birding"
Monterey,Yes,No,36.60335,-121.855121,Laguna Grande Park,"Del Monte Ave. and Canyon Del Rey Blvd., Seaside",Playground
Monterey,Yes,Yes,36.563703,-121.86754,Jacks Peak County Park,"Jacks Peak Dr., Monterey","Inland park, hiking, coastal views"
Monterey,Yes,No,36.600585,-121.885983,Monterey Bay Sanctuary Scenic Trail (South),"Along Monterey Bay, from Santa Cruz to Pacific Grove",Pedestrian/bicycle route
Monterey,Yes,No,36.598063,-121.885416,El Estero Park,"Del Monte Ave. and Camino El Estero, Monterey","Lake with pedal boats, playground"
Monterey,Yes,Yes,36.60128,-121.888071,Monterey Beach,"Shoreline E. of Municipal Wharf No. 2, Monterey","Beach volleyball, kayak launch"
Monterey,Yes,No,36.600898,-121.883192,Monterey State Beach (Window on the Bay),"Off Del Monte Ave., Monterey",Shoreline park
Monterey,Yes,No,36.601918,-121.889769,Municipal Wharf No. 2,"Foot of Figueroa St., Monterey","Commercial and public fishing, boat hoist, restaurants"
Monterey,Yes,Yes,36.602413,-121.891127,Monterey Marina,Between Fisherman's Wharf and Municipal Wharf No. 2,Boat slips and launch ramp
Monterey,Yes,No,36.603762,-121.893297,Fisherman's Wharf,"Foot of Alvarado St., Monterey","Restaurants, shops, bay excursions"
Monterey,Yes,No,36.601027,-121.894324,City of Monterey,20 mi. S.W. of Salinas,"Historic and scenic city, visitor center at Camino El Estero and E. Franklin St."
Monterey,Yes,No,36.602434,-121.894002,Custom House Plaza,"Foot of Fisherman's Wharf, Monterey","Museums, part of Monterey State Historic Park"
Monterey,Yes,Yes,36.602428,-121.893492,Museum of Monterey,5 Custom House Plaza,"Collections include early California art, ship memorabilia"
Monterey,Yes,No,36.607398,-121.894402,Fisherman's Shoreline Park,"Between the Coast Guard Pier and Fisherman's Wharf, Monterey","Harbor views, benches"
Monterey,Yes,Yes,36.608754,-121.89393,Breakwater Cove Marina,"32 Cannery Row, Monterey","Boat slips and storage, restaurant"
Monterey,Yes,Yes,36.609413,-121.893904,Coast Guard Pier,"S.E. end of Wave St., Monterey","Boat launch ramp, jetty fishing, metered parking"
Monterey,Yes,No,36.610502,-121.896317,San Carlos Beach Park,"Foot of Reeside Ave., Monterey","Popular dive site, metered parking"
Monterey,No,No,36.611853,-121.897483,Aeneas Beach,"400 Cannery Row, seaward of Monterey Plaza Hotel",Pocket beach accessible at east end of hotel
Monterey,Yes,No,36.616047,-121.900227,Cannery Row,"Between David Ave. and Coast Guard Pier, Monterey","Hotels, restaurants, shops, aquarium"
Monterey,Yes,No,36.615616,-121.899383,McAbee Beach,"Foot of Prescott Ave., Monterey",Pocket beach
Monterey,Yes,No,36.616077,-121.899811,Steinbeck Plaza,"Foot of Prescott Ave., Cannery Row","Fine views, access to McAbee Beach"
Monterey,Yes,No,36.616938,-121.90024,Waterfront Walkway (Intercontinental Hotel),"Bayward of Intercontinental Hotel Clement and Bubba Gump's Restaurant, Cannery Row","Pedestrian access to bayfront walkway starts on Cannery Row, on both sides of hotel and restaurant"
Monterey,Yes,Yes,36.618267,-121.901756,Monterey Bay Aquarium,"Cannery Row at David Ave., Monterey","Acclaimed exhibits, gift shop, free public viewing deck"
Monterey,Yes,Yes,36.615267,-121.904351,Hostelling International Monterey,"778 Hawthorne St., Monterey","Group and private rooms, kitchen facilities"
Monterey,Yes,No,36.606526,-121.896662,Presidio of Monterey Museum,"Corporal Ewing Rd. near Artillery St., Presidio of Monterey",Historical exhibits
Monterey,Yes,No,36.598781,-121.911244,Veteran's Memorial Park,"W. end of Jefferson St., Monterey","City park, fee for camping"
Monterey,No,No,36.597123,-121.922193,Huckleberry Hill Nature Preserve,"Presidio of Monterey, S.W. of Veteran's Park","Open space, trails, enter through Veteran's Park"
Monterey,Yes,No,36.620065,-121.915269,Pacific Grove,N.W. of the city of Monterey,"Historic town, many visitor attractions"
Monterey,Yes,No,36.622233,-121.911767,Berwick Park,"Ocean View Blvd. and Monterey Ave., Pacific Grove","Landscaped park, bay views"
Monterey,Yes,No,36.620832,-121.908143,Shoreline Park (Pacific Grove),"Ocean View Blvd., between Pt. Cabrillo and Lovers Pt., Pacific Grove","Bay views, multi-use path"
Monterey,Yes,No,36.626425,-121.916545,Lovers Point Park,"End of 17th St. at Ocean View Blvd., Pacific Grove","Swimming and diving, kayak rentals"
Monterey,Yes,No,36.632158,-121.922097,Perkins Park,"Along Ocean View Blvd., N.W. of Lovers Point, Pacific Grove",Stairs to pocket beaches
Monterey,Yes,No,36.622027,-121.917288,Pacific Grove Museum of Natural History,"Forest Ave. at Central Ave., Pacific Grove","Natural history, geology, Native American history exhibits"
Monterey,Yes,Yes,36.633576,-121.931628,Pacific Grove Golf Links,7 Asilomar Ave.,"Municipal golf course, restaurant"
Monterey,Yes,No,36.633312,-121.933621,Point Pinos Lighthouse,"Asilomar Ave. S. of Ocean View Blvd., Pacific Grove","Oldest continuously operating lighthouse on the West Coast, open to visitors"
Monterey,Yes,No,36.637089,-121.93552,Point Pinos,"Sunset Dr., Pacific Grove",Scenic shoreline
Monterey,Yes,No,36.627668,-121.938204,Asilomar State Beach,"W. of Sunset Dr., Pacific Grove",Includes a dune boardwalk
Monterey,Yes,Yes,36.618989,-121.937342,Asilomar Conference Grounds,"Asilomar Ave. at Sunset Dr., Pacific Grove",Tourist accommodations also available
Monterey,Yes,No,36.607467,-121.931677,"Lynn ""Rip"" Van Winkle Open Space","Congress Ave. between Sunset Dr. and Forest Lodge Rd., Pacific Grove","Native Monterey pine forest, walking paths"
Monterey,Yes,No,36.615945,-121.935877,Spanish Bay Recreational Trail,"Sunset Dr. opposite Asilomar Ave., Pacific Grove",No entry fee for pedestrians and bicyclists entering Del Monte Forest
Monterey,Yes,No,36.617073,-121.938541,Spanish Bay Shoreline Pedestrian Trail,"Sunset Dr., W. of Asilomar Ave., Pacific Grove","Pedestrian boardwalk seaward of Spanish Bay golf course, starting at Asilomar State Beach"
Monterey,Yes,No,36.609673,-121.948132,Moss Beach (17-Mile Drive),17-Mile Drive E. of Point Joe,Beach on Spanish Bay
Monterey,Yes,No,36.609745,-121.957093,Point Joe,17-Mile Drive,Scenic overlook
Monterey,Yes,Yes,36.604535,-121.958899,17-Mile Drive,"Between Pacific Grove and Carmel, Del Monte Forest","Scenic drive (toll road), pedestrians and bicyclists enter free"
Monterey,Yes,No,36.591119,-121.96433,Bird Rock,"S. of Point Joe, 17-Mile Drive",Parking and restrooms at view area
Monterey,Yes,No,36.582087,-121.96921299999998,Fanshell Beach,Signal Hill Rd. and 17-Mile Drive,Cove beach
Monterey,Yes,No,36.576134,-121.971222,Crocker Grove,"S.E. of Cypress Point, 17-Mile Drive",Native Monterey pine/Monterey cypress forest
Monterey,Yes,No,36.569502,-121.965312,The Lone Cypress,"S.E. of Cypress Point, 17-Mile Drive",Scenic attraction
Monterey,Yes,No,36.562283,-121.954878,Pescadero Point,"1.5 mi. S.E. of Cypress Point, 17-Mile Drive",Blufftop overlook
Monterey,No,No,36.567269,-121.950442,Pebble Beach Overlook,"S.W end of Cypress Drive, W. of 18th hole and The Lodge at Pebble Beach","Walkway to blufftop overlook, with fine views of Pebble Beach Gollf Course and Carmel Bay"
Monterey,Yes,No,36.56648,-121.942669,Stillwater Cove,"End of Cypress Dr., off 17-Mile Dr.","Beach access through Beach and Tennis Club parking lot, hand-launching of boats"
Monterey,Yes,No,36.596571,-121.93597,Del Monte Forest Hiking and Equestrian Trails,"Off 17-Mile Dr., Del Monte Forest","25-mile network, ask for map at 17-Mile Dr. entry gate"
Monterey,Yes,No,36.591101,-121.934896,Samuel F.B. Morse Botanical Reserve,"Bird Rock Rd. and Congress Rd., Del Monte Forest","Monterey pine forest, trails"
Monterey,Yes,No,36.555174,-121.924306,Carmel-by-the-Sea,"Off Ocean Ave., W. of Hwy. One",Popular visitor destination
Monterey,No,No,36.556819,-121.928134,4th Avenue Beach Access,"W. of San Antonio Ave. at 4th Ave., Carmel",Foot path to N. end of Carmel City Beach
Monterey,Yes,No,36.554756,-121.930081,Carmel City Beach,Foot of Ocean Ave.,"White sand beach, recreational finfishing allowed"
Monterey,Yes,No,36.538855,-121.927922,Carmel River State Beach,"Scenic Rd. at Carmelo St., Carmel",Beach at river mouth
Monterey,Yes,No,36.556819,-121.928134,Carmel River State Beach (Ribera Road),"Off Ribera Rd. at Cuesta Way, Carmel","Scenic shoreline, roadside parking"
